,X0,X1,X2,X3,target
0,-0.9163961605658133,0.4701954805561612,-0.2665533010612733,0.5943838127680083,-0.023645036795677032
1,0.803513725424793,0.9932040547859626,0.9169082192005815,-0.31206299410654514,0.03574357514714617
2,0.8613144455524007,0.6340093437167276,-0.4566112445810062,-0.9396288302194131,0.11605739332701581
3,0.855858954649209,0.21348462690783943,-0.06636310100393539,0.0764144188134237,6.244345010478046e-05
4,0.6532856484097715,0.870582173827581,0.297660913199874,-0.9948625844067465,0.13683719240290929
5,-0.08644423602205986,-0.5004810832916886,-0.18902662151114757,-0.9269858318763109,-0.005315090388179361
6,-0.0290131956646007,-0.46575350312981323,0.4058693005438656,0.9883411939778317,-0.002704093526608455
7,0.5555202275357527,-0.6350691221584628,0.033746682176972964,0.4910679262336146,0.013545330713276075
8,-0.8878608316789911,0.6401962575420546,0.5819198768263498,-0.7017267175845228,-0.08180922639680815
9,-0.49066647852849843,0.7388627345421572,-0.40270933820259325,0.6208425986854531,-0.03347955562851605
10,-0.9766874368257648,-0.35186584913946595,-0.3179152917924746,-0.20744457494647528,-0.0023629255770086432
11,-0.10095254675706689,-0.8742580890743563,-0.4750849392628729,0.6883631252903168,-0.011839738573039198
12,0.9705320474993642,-0.9681392662865709,0.37662067607828154,-0.8926654621847909,0.2086430126401723
13,-0.7247537612938093,-0.1459436104274896,-0.23480724582427825,-0.8636271091278267,-0.010329266777376037
14,-0.30848006533489425,0.1962004259318315,0.3394314230057123,0.9678591978349222,-0.011104238727241611
15,0.07720822334612332,-0.05876291407233092,0.14732361945471673,-0.45849224731228744,0.0001020779850244032
16,-0.8807207109834074,-0.5964918899661129,-0.5497031593789377,-0.7529209005349813,-0.08212720974773224
17,-0.7295288939690749,-0.004061960123971087,-0.7790656134716363,0.04457765026125715,-0.00021997672338759582
18,-0.44762201028355797,0.13528348945685198,-0.9901928321132252,-0.49093330476636265,-0.02693815068634866
19,-0.2832178752160557,-0.39611571552799796,0.9485065889874702,0.8408959923860717,-0.05289863918246485
20,0.3595532663423029,0.47116451763728584,0.0392122709284779,-0.9303142082161315,0.01739023202742209
21,-0.5751716287674633,0.3024652286857672,-0.7646082018688518,0.020485037933231975,-4.0797068501556006e-05
22,0.5724394840172302,0.5479706247031269,0.6879954157941999,0.23394938488636274,0.0060594777981247665
23,0.14277150452734544,-0.7526355991320872,-0.08977520335762024,0.22765609527060882,0.0010627844968519808
24,0.43401097768153707,-0.3805384213104781,-0.0777326176027946,0.1381723845211389,0.00031248837716529735
25,0.19764916238120267,-0.3883510355498696,0.3798420937875737,-0.41369262046634825,0.0024954832352578364
26,-0.20862485432150013,0.5414272597829655,-0.3872542391450231,0.1078583069125727,-0.0002688587286225624
27,0.13691126437021706,0.3189782771236702,0.8710848591300209,0.15329184097900406,0.0006921278099155113
28,-0.01525754767945875,-0.6495980880699139,-0.6346777918213871,0.39689896935008395,-0.0004955984691469268
29,0.7417736981589156,-0.08450433473317487,0.5702304272837952,0.5113049825366143,0.01611041378325873
30,-0.9222414566487553,0.20401100161525143,-0.6473731857869396,-0.37579815062303235,-0.015001129175922702
31,0.8346486505956592,-0.4057610745067628,0.46951146841313207,0.4475923290707684,0.0160976840007863
32,0.6461186995450241,0.6689391200662158,-0.5814880141812642,-0.5879497125985695,0.04386705730947962
33,0.43078401924303167,-0.16390698060165176,-0.772514954609917,0.5542308313012942,0.02063090590321446
34,-0.39158616564550264,0.4644664482886276,0.13803195425526704,-0.8689798972828011,-0.017356071272089196
35,-0.9679862549421185,-0.009497297997761889,0.8089138121122912,-0.9802313280153678,-0.1521705883576839
36,0.7999175912095513,-0.22056020934627107,0.2446570671454027,0.8157631070735973,0.014439716657081391
37,-0.8639269387101016,0.9414454874101144,0.8638849445720627,-0.23720443468466423,-0.019840238810414943
38,0.9054438631266486,-0.08561446049816457,0.9381001484812681,0.26552285331272985,0.014161395201785372
39,-0.538006124752058,0.6798165762622215,0.4320610936459741,0.5352715289061427,-0.02500372278736149
40,-0.7094120954639982,0.1317501013929545,0.5713489220393986,0.1477628921127394,-0.0013312888810952219
41,-0.596938168017654,-0.07422693135964553,-0.771818960587467,-0.6156415288382717,-0.03400590702870626
42,-0.7854506031585697,0.6613757237299169,-0.0190578648996933,0.5777085689937884,-0.028690192595143833
