,X0,X1,target
0,-0.7322266735669973,-0.17574744480155857,4.166357436341537
1,-0.22167002750382125,-0.9781870924091491,0.22661311851690505
2,-0.13757307705705757,0.7057518607804754,-0.19493122824347717
3,-0.7972434354695161,-0.5279806009595938,1.5099862268055735
4,0.9629668144420043,-0.7704496757848764,-1.249876331586493
5,0.4695545432864727,-0.06013078126971472,-7.808888116392512
6,0.05966868405272874,-0.17368592475045186,-0.34354357809050673
7,-0.4518746712898183,0.5275769973000382,-0.8565094263062284
8,0.6138554647352019,0.4614545086197295,1.3302621456041757
9,-0.900652749195169,0.5981938271477352,-1.5056202660759586
10,0.13968005568956188,0.659514328322536,0.21179229880393324
11,-0.14214864611198963,0.1326145239983565,-1.0718934987373727
12,0.08299270408488857,0.4238701682197761,0.19579746419393443
13,-0.6430533506875202,-0.19849214079664645,3.2396917485328705
14,0.30940053790464983,-0.9242376116684019,-0.3347629808595764
15,0.19367413600085337,-0.9212285974690155,-0.21023461118440515
16,-0.9902844658943777,0.4776206497797,-2.0733702915716505
17,-0.34226731101650776,-0.8491668917977744,0.40306247726155736
18,0.44334706541871016,0.9291534582056924,0.47715160666233425
19,0.2748839363921287,-0.5441052193347706,-0.5052036382378485
20,0.02506656780729144,0.16592720247649373,0.1510696705131428
21,0.7582947421933086,0.7190600514355099,1.0545638583028938
22,-0.531906994566294,0.6418186404963744,-0.8287496825503913
23,0.4629491763234239,0.7863859635592783,0.5887047808280552
24,0.21900351537996077,0.8320831000560045,0.2631990907701652
25,-0.6317277509879387,0.5494961954940945,-1.149648998788615
26,-0.21200100948130385,-0.9597650871155605,0.22088843648026746
27,-0.5202525886928899,0.919344547330353,-0.5658951153880557
28,-0.041748747255440755,0.41859714079079446,-0.09973490783183789
29,-0.46930825282919253,-0.0736686775672013,6.3705263665291785
30,-0.2547754032210816,-0.21610085318111527,1.178965281583377
31,-0.225748639837553,0.30015206716627607,-0.7521142265280298
32,0.4588252676062101,-0.8973722272482243,-0.5112987160447227
33,-0.49517699856555963,0.3896187268076772,-1.2709270999953448
34,-0.6613991805017241,-0.7102002865169841,0.9312854318116458
35,-0.06848586026809045,-0.28211762710690813,0.24275640260556217
36,-0.06106031816951085,-0.29578196450330774,0.20643692143990752
37,-0.2446928225895164,-0.9964968209984937,0.24555303883893304
38,-0.8407269916189344,-0.33677178498792126,2.496429419255203
39,-0.0762968677922653,0.637605343885701,-0.11966158772650203
40,-0.0049961122785104894,-0.24194934086063968,0.02064941471110764
41,0.9277173522349975,-0.5564232853037507,-1.6672870757530533
42,0.03454143162326173,-0.8996814373098991,-0.038392957985820694
43,-0.27667674193446645,0.5112551694886347,-0.5411715292995527
44,-0.8697463976540596,-0.7440111338231696,1.168996481524124
45,0.7567385438478291,0.14887503775023392,5.083045185300986
46,0.25197998384111453,-0.30676076328161206,-0.8214218179193675
47,0.3701679590518083,0.8319211258523018,0.4449555944051449
48,-0.70317789266817,-0.41913995696802075,1.6776684755966145
49,-0.5812179278820893,0.01439280349603056,-40.38253756763825
50,-0.6608898468254183,-0.6828870161184091,0.9677879813588716
51,-0.4137764397812431,-0.6228125145478505,0.6643675746972371
52,0.6105967818237215,0.605399291259002,1.008585227369379
53,0.6477264206205953,-0.2295394018059691,-2.8218528737306805
54,-0.8128022181370846,0.9689422580800293,-0.8388551653714247
55,-0.7707754317350857,0.36078168081900563,-2.1364040158174293
56,0.06114707609580017,-0.799229809387813,-0.07650750181932912
57,0.8407921292582865,0.7020941834740506,1.1975489172947438
58,0.7430746027877704,-0.7034461950945576,-1.0563346677678538
59,0.6986203649757001,0.47920440433304723,1.4578755091953595
60,0.3094950670254,-0.7375435930816119,-0.41962952417804167
61,0.3295690232379207,-0.7105918974145538,-0.46379507624142347
62,0.6964475480595826,-0.15639483619685346,-4.453136465343187
63,-0.10557867395458431,-0.7446326047174212,0.14178626249471055
64,0.45902786324149325,-0.5589468635298143,-0.8212370319831103
65,-0.5982211498050662,0.442169549894307,-1.3529225383069925
66,0.05880475064504265,0.3235420557126367,0.18175303521367187
67,0.9031089791410118,-0.037123591917105125,-24.327090470060195
68,0.7084183584802715,0.992295443561531,0.7139187860599536
69,-0.02790258087204278,0.44381800320133036,-0.06286942095808866
70,-0.46438054510094817,-0.49949708520417935,0.929696206157286
71,-0.14935799523873672,-0.1670244016013589,0.8942285905936845
72,-0.8957913862724771,-0.20335426807288015,4.405077871055228
73,0.672341193934328,0.024280602949252605,27.690465320797305
74,-0.007351891915104769,-0.23707548284169366,0.03101076428056447
75,0.13923554365047552,0.17129158728864557,0.8128568708739209
76,0.8064140358366263,0.682439252583751,1.1816642034928386
77,-0.1479750324352549,0.0471814349004569,-3.1362978414592884
78,0.25363556883064464,-0.04244062590177089,-5.976244775882567
79,-0.3779176203212746,-0.8114714104800518,0.4657189587217933
80,0.6054239898741822,-0.12136609163788115,-4.988411356942926
81,0.33457004460460693,0.4066390446991146,0.8227691092776547
82,-0.11069791449152278,-0.5518995601834842,0.20057619624614345
83,0.15360980109179745,0.5084407353162348,0.30211938269709404
84,-0.7849940249474681,0.6685531824487503,-1.1741684065764564
85,0.38950227577355623,-0.7882467913991158,-0.49413747067996394
86,0.8533581892279261,0.7334252409384545,1.1635244352048906
87,-0.9934659758965692,-0.747171256400188,1.3296362345133692
88,0.6411287678529516,-0.8037205611735394,-0.7977010901858949
89,-0.44514492421449137,-0.6162909220607891,0.7222967405166218
90,-0.687148261491086,0.6472104611700111,-1.061707593923739
91,0.710881974014901,-0.6384566110288279,-1.1134381909983904
92,0.9319363346688649,-0.5051624626744331,-1.8448249890441264
