,X0,X1,X2,X3,target
0,0.2209084392366254,-0.1013596877360412,0.9857779330330918,-0.3863882198570763,0.008318017931201653
1,0.6183457762342377,-0.24935010608304586,0.44256622129127887,-0.6502771959650848,0.041311093996099224
2,0.6335241050205884,-0.08386630036986698,-0.45047541911937894,0.21885504032212677,0.005196438472243784
3,0.14084138260298928,0.7609436371537512,-0.16434585516996214,0.7344985904428047,-0.011804721356036984
4,-0.1601835098471185,-0.9053737957225716,-0.6796202149104835,0.8178694533858151,-0.07192018666291944
5,0.21092541950729227,-0.17491031020681458,-0.0936844581397056,-0.6413766164939283,-0.002067903158271611
6,-0.5694364120487831,-0.0839027145331297,0.8999505080265804,0.17747457150498724,0.007590908655632985
7,0.6874346656888555,-0.13928329436397346,-0.07767750065141477,-0.4234781993407013,-0.0030563117908127975
8,0.7483769021537316,-0.8363255541723311,-0.23570487864059864,-0.2937028005096012,-0.04270812895579625
9,0.5294197933982423,-0.6665361427819563,-0.9938096949294262,-0.7315105821560177,-0.234261007907302
10,0.4657401628087017,-0.9766540749797019,-0.5167809780929711,-0.8917110299934763,-0.1829165208911955
11,0.9417971890955759,0.27634847836181775,0.8878779052976422,-0.08736968370518361,-0.020163959233339
12,0.8146376757796236,0.6349425087202436,-0.6778776399940252,-0.31525726650174346,0.1087169961045781
13,-0.3926767364996748,-0.1731966826109259,0.012674614442829135,-0.3729112623977411,-0.0003140524763837421
14,0.6441868134506963,0.24173152634834683,0.35965351650918964,-0.008680275531603998,-0.00048613567496608054
15,-0.15743805790084808,-0.7301082164831465,0.8894355836143666,-0.8935318347484384,-0.07967287592418522
16,0.2428855358788624,0.12047414520693533,-0.23743272568061125,-0.34361915817705246,0.0023406316438080404
17,-0.03871574475571338,0.6249372211011575,-0.4577575683886521,-0.9243879039401077,-0.008840965289636616
18,0.18089305268254563,-0.9983839084222552,-0.7961980133180124,-0.8975976832607315,-0.11242260103882638
19,-0.37906010982974436,0.053783307752695686,-0.07651193787470367,0.6946299640077533,0.0009984663378602703
20,-0.30890857286181284,-0.9124966160519268,0.26677926601908597,-0.6576851873735696,-0.045968265903157626
21,-0.5710032305779595,-0.25492119683950043,0.6768249119984793,-0.8922641033196237,-0.07669668097248104
22,0.19662718022939063,-0.19207036720838833,-0.15402996443818218,0.3022979776968995,0.0017318469488999786
23,-0.635347521382805,0.014824287873381747,0.8211638111726021,-0.7661731890587089,0.0053627564127432395
24,-0.012190636762237084,-0.9352653593939624,-0.0068920639631873115,0.6659830363414343,-4.854910416608664e-05
25,0.6982674088503507,0.49923014548269307,-0.6052787126864698,-0.5313760321062602,0.10691684056356152
26,-0.9524489578278845,-0.03532965559194845,0.03156682586844761,-0.15561155546797667,-0.00016462649021116484
27,-0.6259679349054543,0.008141574646411964,0.5011720065480456,0.7275733402600193,-0.0016986649667202545
28,-0.761516571348813,0.09883311310505616,0.3870665542689322,0.07353673689914242,-0.0021403280603363296
29,-0.7908641688274365,0.7706085170975456,-0.09435792834194956,0.9554770383813227,0.04695887972434536
30,-0.9070228700094942,0.23979861223624366,0.26417970438267324,0.5465675078648298,-0.029865200068592838
31,0.6506227221208536,-0.5534983073739845,0.26098694202034345,-0.5962940307650646,0.052780789745937626
32,0.02977483066275166,0.06521678604489489,0.9711351577788665,0.9525367666223226,0.0015366910014969683
33,0.1534366664271274,0.4223299396770033,-0.9544726199262601,-0.027525725539361945,0.0017022699460381408
34,0.7757157390858769,-0.623166733693787,0.8967047900155394,-0.39088183461516035,0.1651527301349003
35,0.950148901210371,0.7984227098774799,-0.9537144524664447,-0.23716919791356617,0.16998949524352622
36,-0.7219166672659245,-0.29677208882028316,-0.8811323429505646,-0.24182045640561456,0.045206751897335355
37,0.1667910219180806,0.9635837171810155,0.8531562878341694,-0.39506604885480723,-0.05277203231841258
38,0.46706262875659244,0.8567541454526106,0.4235198363776054,0.7849534610952784,0.11978346571957836
39,-0.12027840775559318,0.14367957527258723,-0.7460629766295273,0.07305081856390783,0.000941015873474382
40,-0.37912985141533295,-0.2538111206705038,0.17459071033773998,-0.0800543152953328,-0.001343508847639125
41,0.9924705721944953,0.9708268406133449,-0.9618367716416434,0.4354187691229643,-0.3908923815718178
42,0.6760236864799525,0.8170574992132351,-0.5672793623908923,0.5608836922523159,-0.16667476140189663
43,0.4856873613569408,-0.029374820096116583,-0.9878824024937318,-0.9993202186232781,-0.011854594656735945
44,-0.01276075939101684,0.056332773458515506,-0.5203247313698178,0.04737756495063916,1.7714233855334007e-05
45,0.44623211238712446,0.4161256808517979,0.5464369644488738,0.9926656195203893,0.08497726716150024
46,-0.5642461908360337,-0.01688189515412697,-0.3514130913483433,0.3900394189037859,-0.0012727652090314234
47,0.24594118097148532,-0.4381799941847302,-0.6169062418357689,0.8756069134392599,0.05105355044071308
48,-0.2939736608649881,0.06387997839053217,0.30143609976710084,0.1041678147764229,-0.0005885946303148715
49,-0.6016507675884577,-0.6385771551168824,-0.4093504332756517,0.3473256589299938,-0.05353314165326737
50,0.8274200096101334,0.9041807950924152,-0.38437949945775784,-0.17053811772453598,0.04880404505671086
51,0.8747718323166493,-0.04185102879626301,-0.9404661567596251,0.8600390601364025,0.026093822101263507
52,0.8727552796034024,0.6632193729650779,0.7054117508770956,-0.542612127876865,-0.2108420921703865
53,0.6665354740017735,-0.6867308493522801,0.05832808814980228,-0.3163791554351556,0.008306650296737147
54,-0.7064339950505263,-0.7856269995394105,-0.11701882403280961,0.7791262842857964,-0.04563391448011534
55,0.5220822565284344,0.6571997549127155,0.15595437897604403,0.24432039082438228,0.012943874716176947
56,-0.8134617803061601,-0.524310217696665,-0.746066116246483,0.2987286568107046,-0.09364854460800019
57,0.7693769831906092,-0.652312446838859,-0.9665232768972931,0.48745972386036107,0.22719998560753246
58,0.6130082610808758,0.43914178248482894,-0.463550713280535,-0.6014329643175076,0.0706073875662997
59,-0.8818692280827489,-0.5105161181825224,-0.6639249358265917,0.22228524325394639,-0.06589627761644051
60,-0.7682727640476397,0.887149387429055,0.8394913560597117,-0.038552001819498916,0.022053004834024455
