,X0,X1,target
0,0.19929841592055286,0.3813056520994105,0.07423361101296279
1,0.7936258692188414,-0.3517424616293483,-0.27695834969333827
2,-0.24299768751202988,0.6435424682670734,-0.14632828993112948
3,-0.5198969706484069,0.12019890535961908,-0.06238112982600252
4,-0.0076079147303145245,-0.6393915967469186,0.004539714103063219
5,-0.5406436677706576,0.25600320815938016,-0.13733091857290672
6,-0.15859483346798564,0.8323184438060172,-0.1175504693501594
7,0.1362639184020913,-0.5640125673977965,-0.07290875709414484
8,0.7048337003004381,-0.20567211870920143,-0.14444655909840362
9,-0.3582098558611613,-0.853759515791251,0.27339608291097584
10,0.437585171908623,-0.07434047941579291,-0.03250606085003644
11,0.20648786823003662,0.5281480519353434,0.10424508487009246
12,-0.4318470150845386,-0.9419165661063491,0.3567482357083022
13,-0.37527204000661984,-0.38099228722327716,0.13999869923583264
14,0.7136133361322914,0.134644724731954,0.09594133049212368
15,0.28797623527100136,-0.1726263217488948,-0.049485937687794385
16,0.4302146397815878,-0.3971431006919224,-0.16717837853498096
17,0.8201835303662512,0.6412510580255919,0.5128154875960669
18,-0.9361486583651466,-0.20048216102895333,0.1875234979403775
19,-0.45598823766177454,0.8830104403186203,-0.3600498665342534
20,0.3917096771839603,-0.006543037445069233,-0.0025629556039769657
21,-0.791008213348892,0.8262028031443627,-0.6207906918816267
22,-0.1035389610573656,-0.48429746773433124,0.048225056797403965
23,-0.04292871751106708,0.13031008771447783,-0.005578255492834376
24,0.49945761116924414,-0.020123195751724277,-0.010050174154457516
25,-0.8352976111390755,0.3668644186041099,-0.3042871260688718
26,-0.3467804291538996,0.9627789574562984,-0.2886216937129297
27,-0.6129699300939158,0.23165780252619572,-0.14120133774659194
28,-0.25634219401432823,0.9926915646863153,-0.21637086668335612
29,-0.4362085080924478,-0.07591722037655857,0.03308997489097111
30,-0.9465813141178003,-0.02051621032293438,0.019420119641715586
31,-0.8852547051789847,0.6661745378788666,-0.5788627701420518
32,0.6127301458137573,-0.20089629071401305,-0.12257559089145394
33,-0.832084870569024,0.13225157717490688,-0.10994539759025483
34,-0.8785336633287282,0.5486266888842548,-0.4759345349034099
35,-0.3265590330132464,-0.9281488848884933,0.26448726265691785
36,0.6580498846952636,0.41345888358701943,0.26757211114834956
37,0.9210111416351854,0.4922626194144495,0.45035955569164193
38,0.7354494757804804,0.9448005605509513,0.6385024801152583
39,0.9802831732092441,-0.3987693382219528,-0.3904761789801442
40,0.21305654191461065,0.015406942271667612,0.003282425872475263
41,-0.7555248985935987,-0.7545669984899894,0.5439434938737152
42,-0.5097084774878571,0.9742251867856742,-0.4352806757077667
43,0.054377244365189537,-0.19152702791630394,-0.010351340416244486
44,-0.11660720901770039,0.49115997961943836,-0.0550254439231628
45,0.05768505782553235,-0.19742332328584777,-0.011314782452588256
46,0.8599080151887935,0.4635337015812895,0.39463898021860216
47,-0.6953384775993847,-0.5014118917518573,0.3407820292555431
48,0.5923348142487292,-0.8331750603483485,-0.45378374471272004
49,-0.1999266471141723,-0.052489669798386096,0.01048945788782446
50,-0.7519586805496985,0.4630367166741691,-0.34253426966600753
51,-0.4023642922663959,0.09827771879243441,-0.03949008348626949
52,-0.6323539944796328,0.6971906014350897,-0.41808731148525463
53,0.6033517350410045,0.28421147760497933,0.16999783800640456
54,0.7192708134209722,0.723158013596269,0.4960797079962564
55,-0.002566183519818299,0.34542282195679164,-0.0008688958746555382
56,0.5902737288826776,-0.5276734089866224,-0.3017769546559396
57,0.34300513448579206,0.14556255729184353,0.04977312100531807
58,0.39150172523412397,0.39377899289806817,0.15078244020769876
59,0.25722638943779397,0.14845196372899783,0.03805484521172061
60,0.20696250799546845,0.48092222729128165,0.09588710208066369
61,-0.7857698580582979,0.10638389271225002,-0.08353277815024841
62,0.64051031036034,-0.8971621334784765,-0.524288330861813
63,-0.3884749786601194,-0.10649805798449496,0.04130541416706686
64,-0.2647423424344977,-0.34767409740627775,0.09032365642602451
65,-0.7404948083269995,0.4505702687202471,-0.32833763018754586
