,X0,X1,X2,target
0,0.7921681327032575,-0.7697200272446176,-0.10888653431264861,
1,-0.8154654950741849,0.6014460088964653,-0.06267846192797877,
2,0.25911123599758734,-0.8375525053453845,0.9348242732992731,-0.33729546225892876
3,-0.8447204870877163,0.6652696170688308,0.531818518437603,
4,0.4540216433654003,-0.9505627621524504,0.061717015066725,
5,-0.5887277451663868,-0.640052478150021,-0.0388021482846479,
6,-0.8756323050926358,0.05560240287897167,-0.32775063856314257,
7,-0.38247446565409793,-0.22154762789632487,0.7305664136999626,
8,-0.9112041149826615,0.305625210068865,0.45839632433945177,
9,-0.6609297118569402,0.7223596621072177,0.7476086362667407,
10,-0.47504579513393175,-0.8256692986384213,0.45041646087961906,
11,0.8025836124460868,0.19138621908359066,0.7220223700951944,
12,-0.036569534374456536,0.827999930916991,0.5479886372828986,-0.08068427205549022
13,-0.11734921420733291,-0.48149720860534084,-0.3554726449555774,-0.7554480022670246
14,-0.7010138600998133,0.8525063959229173,-0.4329466159884885,
15,-0.011222034201507691,-0.10669114139648328,-0.783602187793585,-0.1346357646631979
16,-0.2816221127831473,0.26086873800097177,-0.3507274632021986,
17,0.27304786376044143,-0.4121660883252378,0.8889997087921888,-0.8408142860439884
18,0.21732309737114353,-0.7928282553840822,-0.01692971663339571,
19,-0.6583878043017806,0.1403371328574312,-0.10481915222922811,
20,0.0435964610252908,-0.9070842858134569,-0.13640380219922887,0.3600834204785425
21,0.4710280066057504,-0.8343141948001751,-0.6671986608877498,1.008772585916947
22,0.28028062316524416,-0.3406802966690685,-0.11651125843865429,
23,-0.5798841573602971,-0.08849712240717733,0.3901886871253484,
24,0.3484787868039818,-0.9673801641129574,0.5942996659526929,-0.6511996966177865
25,0.5255636653710387,0.24746649204425775,0.7174324536890919,
26,0.12759963923783202,-0.15776639759724542,0.7936142106707178,
27,0.5600235885396394,-0.1916000804385103,-0.4096313052829512,
28,-0.9497741175746119,-0.4403902441805676,0.46221396921198576,
29,0.3365453408517023,-0.24886917152218158,-0.972875483222073,
30,0.5180034960686031,0.7368254855560898,-0.02290162785520411,
31,0.3999421252599056,0.19522159227454927,-0.4767249471238302,
32,0.1405195709257534,0.7186873606953905,-0.5929503528163911,-0.33603366210185437
33,0.608847641857222,0.6394703013166949,0.19632386932084045,
34,-0.558480021574643,-0.07162653997166935,0.6158026880011083,
35,-0.05150366602730472,0.46872745829961837,-0.9734493367211836,0.1131178048556269
36,-0.07201020433888683,0.1372405981566358,-0.6822815734655052,0.8773347838399149
37,0.09747147043841986,0.750607314780553,-0.3517296602278359,-0.3781426053361832
38,0.9308336498511292,0.37856414324384535,0.05982592699808387,
39,-0.3496843225481774,-0.9585059886320475,0.5440821963150666,0.734920048752823
40,0.11465538018613275,0.5574238714007484,-0.4432892430833557,-0.4825098640860309
41,-0.6538201762298421,-0.5946524790458179,0.844145622425571,
42,0.3770674322588483,-0.8851880777558405,0.6670152407540315,-0.6927135345911893
43,0.16313546350852537,-0.9700064508959103,0.527286074654125,-0.3246251769389078
44,0.750308622320891,0.7715815743835541,0.947079573101054,
45,0.7557437531744113,0.6565164339447971,0.397858579901476,
46,-0.7929177712305897,0.32222725466682167,-0.10668664425592822,
47,-0.8768243969914975,-0.9575003499293051,0.7609816034596792,
48,0.8776428005030155,0.07904160014040484,0.06414344762438406,
49,-0.9058583046629465,-0.9297954015585703,-0.3235096879447552,
50,-0.6564481788682011,-0.05349505266520249,-0.016040099481084757,
51,-0.1857964834207404,0.15000426847572124,-0.7041246929397671,
52,-0.6782256488360343,0.3522680350990077,-0.49459592655124496,
53,0.3539726929033449,0.08403681824274423,0.40741899677865123,
54,0.5100480468703328,-0.539775533574882,-0.09285508554783872,
55,-0.4597391167734093,0.09708484543005458,0.7385071678614292,
